Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume
2021-10-20 00:00:00,3876.98000000,3901.36000000,3854.80000000,3870.49000000,22824.98570000,2021-10-20 00:59:59.999,88580256.87728400,85939,10985.58720000,42669706.47501100
2021-10-20 01:00:00,3870.50000000,3886.00000000,3851.11000000,3858.46000000,13456.68020000,2021-10-20 01:59:59.999,52107624.68711000,29773,6727.28380000,26060308.96704800
2021-10-20 02:00:00,3858.46000000,3864.72000000,3842.40000000,3847.13000000,8671.22630000,2021-10-20 02:59:59.999,33406324.21986600,23175,3830.41030000,14753907.34623200
2021-10-20 03:00:00,3847.13000000,3863.75000000,3842.00000000,3844.24000000,7970.03840000,2021-10-20 03:59:59.999,30712770.94196500,21932,3853.27110000,14851011.46194800
2021-10-20 04:00:00,3844.24000000,3858.96000000,3838.11000000,3857.33000000,7967.84080000,2021-10-20 04:59:59.999,30656631.08942600,18807,3383.56840000,13017660.50611700
2021-10-20 05:00:00,3857.33000000,3861.61000000,3828.05000000,3841.23000000,10292.67810000,2021-10-20 05:59:59.999,39581317.84842900,23822,4255.21110000,16365232.77209400
2021-10-20 06:00:00,3841.23000000,3853.33000000,3829.25000000,3838.02000000,8418.85380000,2021-10-20 06:59:59.999,32323006.62738100,27646,3844.51030000,14760489.91432300
2021-10-20 07:00:00,3838.03000000,3859.98000000,3835.31000000,3858.27000000,7807.10380000,2021-10-20 07:59:59.999,30043314.22152900,27585,4243.98810000,16331324.84288000
2021-10-20 08:00:00,3858.27000000,3872.91000000,3847.53000000,3850.62000000,11425.84310000,2021-10-20 08:59:59.999,44107796.46567100,23813,5549.13080000,21424108.16489700
2021-10-20 09:00:00,3850.63000000,3872.51000000,3845.00000000,3868.59000000,7276.14260000,2021-10-20 09:59:59.999,28056089.97794600,26426,3865.31820000,14905061.35131400
2021-10-20 10:00:00,3868.62000000,3869.69000000,3850.00000000,3853.46000000,7258.98670000,2021-10-20 10:59:59.999,28006359.33762600,17361,3284.82270000,12673060.30479900
2021-10-20 11:00:00,3853.47000000,3868.00000000,3847.80000000,3861.01000000,7874.90280000,2021-10-20 11:59:59.999,30384438.01295600,17608,3950.79250000,15245214.25599300
2021-10-20 12:00:00,3861.01000000,3950.00000000,3859.18000000,3933.50000000,54356.05830000,2021-10-20 12:59:59.999,213146410.56817700,146435,27250.79060000,106805835.30590600
2021-10-20 13:00:00,3933.50000000,4000.00000000,3928.08000000,4000.00000000,59189.44740000,2021-10-20 13:59:59.999,234911079.81130100,192157,35968.31870000,142813126.88910600
2021-10-20 14:00:00,3999.99000000,4080.00000000,3990.00000000,4048.63000000,78437.20274000,2021-10-20 14:59:59.999,316052785.35997250,296217,44654.06444000,179914610.23781080
2021-10-20 15:00:00,4048.63000000,4081.00000000,4000.00000000,4080.99000000,46751.87417000,2021-10-20 15:59:59.999,189141760.52715460,123015,22497.54937000,91122874.11007660
2021-10-20 16:00:00,4081.00000000,4113.59000000,4054.54000000,4077.08000000,48554.53094000,2021-10-20 16:59:59.999,198446635.00755030,156128,24952.59079000,102007355.00360050
2021-10-20 17:00:00,4077.09000000,4083.12000000,4053.62000000,4076.30000000,18574.47460000,2021-10-20 17:59:59.999,75586878.30491000,56590,9139.73890000,37197627.91578700
2021-10-20 18:00:00,4076.29000000,4132.00000000,4073.53000000,4122.38000000,21578.91605000,2021-10-20 18:59:59.999,88590664.12341430,93996,12551.68442000,51529188.91029830
2021-10-20 19:00:00,4122.38000000,4137.96000000,4095.01000000,4100.93000000,18235.27321000,2021-10-20 19:59:59.999,75032106.68721250,77186,9070.38921000,37333752.84283990
2021-10-20 20:00:00,4100.93000000,4116.00000000,4068.69000000,4109.16000000,19088.21530000,2021-10-20 20:59:59.999,78153684.10368300,80804,8975.50660000,36754495.75407200
2021-10-20 21:00:00,4109.17000000,4142.33000000,4103.24000000,4117.22000000,14433.49447000,2021-10-20 21:59:59.999,59537203.83508460,54226,7138.08137000,29445370.34486620
2021-10-20 22:00:00,4117.22000000,4136.93000000,4093.33000000,4126.31000000,13086.63380000,2021-10-20 22:59:59.999,53920197.53388400,35651,6714.25880000,27671019.06831400
2021-10-20 23:00:00,4126.31000000,4169.00000000,4124.41000000,4161.15000000,23851.69404000,2021-10-20 23:59:59.999,98963711.19777770,110162,12695.12674000,52672766.87535410
2021-10-21 00:00:00,4161.37000000,4208.13000000,4136.13000000,4187.80000000,46730.60959000,2021-10-21 00:59:59.999,195442692.30986690,136902,30132.23559000,126075889.13471750
2021-10-21 01:00:00,4187.80000000,4241.29000000,4168.56000000,4197.09000000,40251.04592000,2021-10-21 01:59:59.999,169620073.24977300,153798,20661.86333000,87084675.19240120
2021-10-21 02:00:00,4197.10000000,4214.28000000,4144.20000000,4195.14000000,35118.18220000,2021-10-21 02:59:59.999,147073643.17300000,93880,17375.25070000,72792595.01590000
2021-10-21 03:00:00,4195.14000000,4195.14000000,4145.61000000,4185.82000000,24588.81580000,2021-10-21 03:59:59.999,102556907.80641600,62179,11958.11960000,49882941.08478200
2021-10-21 04:00:00,4185.82000000,4196.88000000,4150.53000000,4167.18000000,17412.91470000,2021-10-21 04:59:59.999,72579565.67162900,44137,10008.55580000,41708864.33177200
2021-10-21 05:00:00,4167.18000000,4187.49000000,4156.17000000,4176.48000000,14106.06480000,2021-10-21 05:59:59.999,58924173.41022200,32714,8548.29480000,35709338.22792100
2021-10-21 06:00:00,4176.47000000,4185.19000000,4120.01000000,4157.13000000,25372.19830000,2021-10-21 06:59:59.999,105364001.77011200,67332,9766.13080000,40569229.05096100
2021-10-21 07:00:00,4157.14000000,4172.00000000,4140.00000000,4162.55000000,13831.95840000,2021-10-21 07:59:59.999,57518893.91605900,32594,6585.50220000,27388060.68189000
2021-10-21 08:00:00,4162.54000000,4202.71000000,4158.71000000,4195.43000000,20331.72240000,2021-10-21 08:59:59.999,85110484.61909700,48070,10727.25570000,44907099.38588600
2021-10-21 09:00:00,4195.42000000,4300.00000000,4195.13000000,4297.29000000,46791.21910000,2021-10-21 09:59:59.999,199096807.38729020,220609,28404.88803000,120884878.32161070
2021-10-21 10:00:00,4297.29000000,4319.83000000,4266.27000000,4306.98000000,41304.09054000,2021-10-21 10:59:59.999,177429006.79816760,139604,20256.28554000,87021905.62955920
2021-10-21 11:00:00,4306.98000000,4375.00000000,4162.01000000,4211.88000000,101443.38140000,2021-10-21 11:59:59.999,433299145.30538640,359198,50404.23051000,215548330.47568990
2021-10-21 12:00:00,4211.88000000,4233.68000000,4145.16000000,4224.77000000,48907.13450000,2021-10-21 12:59:59.999,205241680.09398500,133671,25281.76340000,106111266.72366500
2021-10-21 13:00:00,4224.76000000,4276.08000000,4208.45000000,4216.45000000,29865.99470000,2021-10-21 13:59:59.999,126772898.09836000,71421,14461.95330000,61392507.18472100
2021-10-21 14:00:00,4216.45000000,4229.87000000,4075.31000000,4114.58000000,70981.94710000,2021-10-21 14:59:59.999,294251937.38448400,180531,31351.88920000,130023488.59507200
2021-10-21 15:00:00,4114.37000000,4133.89000000,4013.13000000,4090.00000000,69652.73920000,2021-10-21 15:59:59.999,283700038.21037500,180974,31343.38830000,127704449.17255300
2021-10-21 16:00:00,4090.00000000,4137.88000000,4055.31000000,4057.49000000,35991.03840000,2021-10-21 16:59:59.999,147835026.14043200,86968,18092.48190000,74341524.15961600
2021-10-21 17:00:00,4057.50000000,4118.37000000,4043.36000000,4046.30000000,22608.39340000,2021-10-21 17:59:59.999,92272257.74882100,71079,11760.48580000,48014619.60592200
2021-10-21 18:00:00,4046.31000000,4109.41000000,4045.67000000,4063.15000000,20351.79830000,2021-10-21 18:59:59.999,83109766.33617400,49416,11554.76990000,47193163.54171800
2021-10-21 19:00:00,4063.16000000,4119.13000000,4061.12000000,4080.55000000,22787.07400000,2021-10-21 19:59:59.999,93240650.52971900,45834,12012.63090000,49159284.38101500
2021-10-21 20:00:00,4080.51000000,4103.98000000,4059.00000000,4090.01000000,14080.94600000,2021-10-21 20:59:59.999,57437982.38836100,45345,7231.94800000,29509286.28148300
2021-10-21 21:00:00,4090.31000000,4119.49000000,4068.19000000,4092.83000000,11953.38980000,2021-10-21 21:59:59.999,48987538.58768400,51275,5870.08080000,24061450.91820100
2021-10-21 22:00:00,4092.83000000,4110.18000000,4060.54000000,4070.49000000,11487.12620000,2021-10-21 22:59:59.999,46972858.59940200,33160,5234.83230000,21409800.76349300
2021-10-21 23:00:00,4070.49000000,4088.80000000,4041.00000000,4052.99000000,12616.77330000,2021-10-21 23:59:59.999,51285411.46339600,40060,5822.14040000,23670214.69709500
2021-10-22 00:00:00,4053.00000000,4123.96000000,4051.31000000,4116.55000000,22158.45030000,2021-10-22 00:59:59.999,90634073.51014500,57706,12065.06910000,49345776.98039000
2021-10-22 01:00:00,4116.55000000,4145.25000000,4098.77000000,4103.49000000,15819.20310000,2021-10-22 01:59:59.999,65292004.08760900,36827,8244.61440000,34034108.80675300
2021-10-22 02:00:00,4103.48000000,4129.45000000,4098.13000000,4111.79000000,7628.53700000,2021-10-22 02:59:59.999,31394426.37018200,26581,3839.12960000,15799373.58809100
2021-10-22 03:00:00,4111.78000000,4162.72000000,4110.47000000,4155.99000000,14218.68150000,2021-10-22 03:59:59.999,58908729.78172400,36908,7959.66560000,32977926.97594900
2021-10-22 04:00:00,4155.99000000,4167.41000000,4139.17000000,4149.25000000,13766.69790000,2021-10-22 04:59:59.999,57143227.61526700,28577,7465.11270000,30988137.01616000
2021-10-22 05:00:00,4149.26000000,4156.87000000,4120.01000000,4132.10000000,11961.87350000,2021-10-22 05:59:59.999,49462408.27778900,25669,5373.29310000,22217108.51375800
2021-10-22 06:00:00,4132.09000000,4151.83000000,4103.64000000,4118.25000000,13515.86220000,2021-10-22 06:59:59.999,55726269.11513400,38160,6259.46960000,25813958.23238200
2021-10-22 07:00:00,4118.25000000,4146.14000000,4110.70000000,4142.15000000,14146.80690000,2021-10-22 07:59:59.999,58441474.95275700,30921,7253.03200000,29962455.51934400
2021-10-22 08:00:00,4142.15000000,4156.30000000,4132.68000000,4145.47000000,14432.29990000,2021-10-22 08:59:59.999,59811263.64896200,32174,7972.33420000,33041256.43390700
2021-10-22 09:00:00,4145.52000000,4153.00000000,4112.47000000,4121.77000000,13343.23370000,2021-10-22 09:59:59.999,55123285.90351400,37448,6156.51900000,25440614.41500700
2021-10-22 10:00:00,4121.77000000,4126.94000000,4086.30000000,4110.61000000,15904.10540000,2021-10-22 10:59:59.999,65317450.01770100,35996,6509.98940000,26735768.76575400
2021-10-22 11:00:00,4110.60000000,4135.77000000,4103.98000000,4125.30000000,8397.29750000,2021-10-22 11:59:59.999,34618207.51364700,22872,4480.46100000,18471761.24767400
2021-10-22 12:00:00,4125.29000000,4141.19000000,4107.40000000,4137.98000000,11246.97090000,2021-10-22 12:59:59.999,46386607.72330400,28098,5387.74290000,22216769.71236000
2021-10-22 13:00:00,4137.97000000,4144.97000000,4060.15000000,4064.45000000,31694.69640000,2021-10-22 13:59:59.999,129863522.96671900,65209,14205.24520000,58215976.08211900
2021-10-22 14:00:00,4064.45000000,4067.70000000,3978.00000000,4027.21000000,56473.16790000,2021-10-22 14:59:59.999,227088855.69963800,138636,24026.35750000,96645721.07202800
2021-10-22 15:00:00,4027.20000000,4039.99000000,3961.11000000,3966.52000000,41330.58490000,2021-10-22 15:59:59.999,165195626.96757600,89702,18634.97220000,74491257.57885500
2021-10-22 16:00:00,3966.53000000,3986.87000000,3888.00000000,3972.97000000,63134.39950000,2021-10-22 16:59:59.999,249102369.62439000,162368,29175.11500000,115182163.80766200
2021-10-22 17:00:00,3972.97000000,3978.82000000,3935.00000000,3937.20000000,17177.18230000,2021-10-22 17:59:59.999,67946224.11788600,46216,7708.26760000,30496426.88645900
2021-10-22 18:00:00,3937.21000000,3976.00000000,3915.70000000,3958.97000000,21817.94570000,2021-10-22 18:59:59.999,86121844.26230900,49691,12420.88410000,49035448.72727300
2021-10-22 19:00:00,3958.97000000,3984.91000000,3940.27000000,3983.47000000,12278.30190000,2021-10-22 19:59:59.999,48640183.46858200,30702,6508.54680000,25793632.01192200
2021-10-22 20:00:00,3983.47000000,3998.18000000,3971.04000000,3977.50000000,15754.38800000,2021-10-22 20:59:59.999,62828277.73612300,35774,8009.87640000,31949467.97180200
2021-10-22 21:00:00,3977.50000000,3984.70000000,3928.11000000,3950.31000000,10833.21420000,2021-10-22 21:59:59.999,42930287.10392000,35412,5482.09010000,21740383.36614800
2021-10-22 22:00:00,3950.29000000,3978.45000000,3943.33000000,3970.00000000,8073.75340000,2021-10-22 22:59:59.999,31964813.23262800,19984,3625.40840000,14349391.79277900
2021-10-22 23:00:00,3970.01000000,3986.53000000,3966.39000000,3972.20000000,8114.88880000,2021-10-22 23:59:59.999,32277264.15359100,22215,3360.99580000,13369248.04951700
2021-10-23 00:00:00,3972.19000000,4001.36000000,3945.04000000,4001.33000000,12864.80650000,2021-10-23 00:59:59.999,51136581.82984400,33513,6337.64560000,25202076.06876300
2021-10-23 01:00:00,4001.09000000,4010.97000000,3987.85000000,4007.32000000,9305.64070000,2021-10-23 01:59:59.999,37199466.87435400,22666,4900.22090000,19589191.41387400
2021-10-23 02:00:00,4007.32000000,4036.74000000,4007.06000000,4027.02000000,11388.27940000,2021-10-23 02:59:59.999,45802143.44268800,31047,5904.45240000,23747326.64405900
2021-10-23 03:00:00,4027.03000000,4036.00000000,4015.00000000,4023.90000000,8337.08620000,2021-10-23 03:59:59.999,33573729.94437200,17949,3493.95650000,14068445.51237800
2021-10-23 04:00:00,4023.91000000,4052.89000000,4019.99000000,4036.93000000,13276.49230000,2021-10-23 04:59:59.999,53646793.80934200,29307,6752.62530000,27286016.53649600
2021-10-23 05:00:00,4036.69000000,4044.55000000,4006.05000000,4011.36000000,10916.84800000,2021-10-23 05:59:59.999,43913435.63350200,24438,4616.39430000,18570718.80030300
2021-10-23 06:00:00,4011.37000000,4031.18000000,4000.00000000,4029.99000000,7610.01430000,2021-10-23 06:59:59.999,30560816.77826300,28597,3636.13430000,14604339.84362700
2021-10-23 07:00:00,4029.99000000,4031.96000000,4004.19000000,4012.84000000,8502.68060000,2021-10-23 07:59:59.999,34146387.84448600,29327,3818.12970000,15333117.01530800
2021-10-23 08:00:00,4012.84000000,4028.00000000,4010.13000000,4022.69000000,7363.74730000,2021-10-23 08:59:59.999,29598881.08725000,32826,2881.09120000,11580426.03900300
2021-10-23 09:00:00,4022.58000000,4030.00000000,3971.24000000,3997.97000000,16002.08170000,2021-10-23 09:59:59.999,64001017.96028400,38392,7138.14250000,28562843.16285200
2021-10-23 10:00:00,3997.87000000,4004.68000000,3952.51000000,3956.10000000,11355.82810000,2021-10-23 10:59:59.999,45164282.90078800,33335,5337.70900000,21229293.77920300
2021-10-23 11:00:00,3956.10000000,4046.43000000,3937.51000000,4039.20000000,30422.32810000,2021-10-23 11:59:59.999,121766648.70093300,86743,15428.65190000,61778518.36344200
2021-10-23 12:00:00,4039.24000000,4057.47000000,4031.71000000,4039.58000000,12027.43390000,2021-10-23 12:59:59.999,48627223.31912800,38255,6433.15350000,26009158.58429800
2021-10-23 13:00:00,4039.58000000,4046.70000000,4019.01000000,4028.37000000,9810.06690000,2021-10-23 13:59:59.999,39553468.61604800,22169,5022.55930000,20255063.40960800
2021-10-23 14:00:00,4028.37000000,4041.46000000,4017.18000000,4025.30000000,8999.02770000,2021-10-23 14:59:59.999,36257241.45354500,31701,4629.06390000,18651825.44544300
2021-10-23 15:00:00,4025.29000000,4097.50000000,4024.25000000,4086.60000000,36631.71080000,2021-10-23 15:59:59.999,149117926.22312500,103202,21869.72930000,89033703.44179000
2021-10-23 16:00:00,4086.61000000,4128.00000000,4065.00000000,4086.05000000,32498.57420000,2021-10-23 16:59:59.999,133234864.71382200,95199,18041.60000000,73982882.37838100
2021-10-23 17:00:00,4086.05000000,4109.60000000,4080.00000000,4105.55000000,12012.54360000,2021-10-23 17:59:59.999,49178340.62530600,31927,6540.36590000,26774762.84022900
2021-10-23 18:00:00,4105.55000000,4118.69000000,4096.00000000,4112.89000000,11397.22170000,2021-10-23 18:59:59.999,46820048.57433600,28111,5678.12740000,23325999.92629100
2021-10-23 19:00:00,4112.89000000,4115.00000000,4081.47000000,4084.06000000,7940.87090000,2021-10-23 19:59:59.999,32506467.96269600,21271,3611.50900000,14782935.19032000
2021-10-23 20:00:00,4084.01000000,4090.38000000,4070.00000000,4088.68000000,6832.99100000,2021-10-23 20:59:59.999,27874634.10114700,32261,3515.26060000,14340004.70338400
2021-10-23 21:00:00,4088.26000000,4113.51000000,4082.96000000,4091.19000000,6978.24800000,2021-10-23 21:59:59.999,28572337.10823400,30994,3037.95030000,12439932.71064400
2021-10-23 22:00:00,4091.19000000,4130.00000000,4084.44000000,4116.87000000,9871.11950000,2021-10-23 22:59:59.999,40628266.55074500,26152,5291.76150000,21781009.06017900
2021-10-23 23:00:00,4116.88000000,4172.00000000,4112.17000000,4167.12000000,24231.31870000,2021-10-23 23:59:59.999,100464499.70327900,71509,14363.84060000,59531712.11220600
2021-10-24 00:00:00,4167.13000000,4186.57000000,4135.31000000,4140.74000000,18671.58910000,2021-10-24 00:59:59.999,77718943.96648400,55551,9934.50400000,41367034.11843700
2021-10-24 01:00:00,4140.91000000,4145.27000000,4115.19000000,4130.55000000,8871.08270000,2021-10-24 01:59:59.999,36638414.64645600,25267,4481.26090000,18508031.13849000
2021-10-24 02:00:00,4130.54000000,4145.57000000,4115.63000000,4139.32000000,7585.97960000,2021-10-24 02:59:59.999,31357116.94872800,19176,3629.83780000,15005223.99456700
2021-10-24 03:00:00,4139.33000000,4146.53000000,4128.31000000,4132.89000000,7833.20620000,2021-10-24 03:59:59.999,32410343.15908100,16851,3817.40480000,15797857.24404400
2021-10-24 04:00:00,4132.88000000,4136.06000000,4100.00000000,4107.64000000,9518.52790000,2021-10-24 04:59:59.999,39174403.15588200,26031,3852.84810000,15850386.43528400
2021-10-24 05:00:00,4107.64000000,4126.00000000,4100.10000000,4110.88000000,5824.92940000,2021-10-24 05:59:59.999,23953372.05775500,16913,2959.44030000,12170758.64354100
2021-10-24 06:00:00,4110.87000000,4122.62000000,4078.26000000,4090.00000000,12063.94990000,2021-10-24 06:59:59.999,49476572.77875000,32436,5011.61790000,20551124.67637400
2021-10-24 07:00:00,4090.00000000,4107.01000000,4076.89000000,4094.13000000,9432.94280000,2021-10-24 07:59:59.999,38632382.91137900,23807,4481.50360000,18357300.83411800
2021-10-24 08:00:00,4094.13000000,4098.99000000,4070.10000000,4071.20000000,10533.10440000,2021-10-24 08:59:59.999,43009990.89366500,24161,4620.95130000,18870449.49538200
2021-10-24 09:00:00,4071.19000000,4122.31000000,4058.23000000,4092.20000000,15893.56550000,2021-10-24 09:59:59.999,65121237.12378300,38850,8675.67650000,35550671.18341900
2021-10-24 10:00:00,4092.21000000,4107.80000000,4083.53000000,4089.37000000,8973.56460000,2021-10-24 10:59:59.999,36741409.48493700,35368,4245.08880000,17380558.46697300
